Col, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
0,ffffffeffffbefbf,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
1,f7dffbdfffffefff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
2,fffffbeffffffdbf,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
3,ffff7fffff7fffbf,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
4,ffffffeffffbefbf,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
5,f7ffffefedffedff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
6,ffdfbbf6defffff7,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
7,fffff7dfffffff7f,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
8,ffffffeffff3efbf,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
9,f7defbdffeffefff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
10,fffffbeffffffdbf,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
11,ffff7ffdff7fffb7,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
12,ffffffeffff3efbf,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
13,f7ef7fefedffedff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
14,ffdfbbfedefffeb3,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
15,fffef7defff7fe7f,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
16,ffffbfefeff3efbf,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
17,b75efbdfffffefff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
18,fffffbeffffffdbf,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
19,fbff7ffdff7fffb7,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
20,ffffbfefeff3efbf,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
21,f7ef7fefedffedff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
22,ffdfbbf6defbfeb3,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
23,fbfef7dfff77fe7f,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
24,ffffffeeeff3efbf,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
25,b7defbdffeffefff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
26,fffffbeffffffdbf,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
27,fbff7ffdff7fffb7,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
28,ffffffeeeff3efbf,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
29,f7ef7fefedffedff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
30,ffdfbbf6defbfeb3,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
31,fbfef7deff77fe7f,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
32,feffffeefff3efbf,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
33,b7dafbdffeffefff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
34,fffffbeffffbfdbf,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
35,ffff7ffdff7fffb7,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
36,feffffeefff3efbf,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff
